bank_id	country	region	province_or_district	municipality	parish	place	name	source	source_quality	source_url	record_url	source_record_id	source_code	typology	generic_type	periods	longitude	latitude	coord_precision	positive_confidence	morphology_proxy	terrain_context_proxy	proxy_tags	review_priority	review_reason	training_use	generated_at
pos-pt-dgpc-108645	PT	Norte de Portugal	Bragança	Bragança	Castro de Avelãs		Estela 1 de Castro de Avelãs	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2143394	108645	17510	Estela		Romano;	-6.805891026716784	41.79926679529511	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108639	PT	Norte de Portugal	Bragança	Bragança	Castro de Avelãs		Estela 10 de Castro de Avelãs	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2143767	108639	17525	Estela		Romano;	-6.8045752977511	41.79889147267567	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108613	PT	Norte de Portugal	Bragança	Bragança	Castro de Avelãs		Estela 11 de Castro de Avelãs	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2143965	108613	17530	Estela		Romano;	-6.8060670025937124	41.796567931916904	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108608	PT	Norte de Portugal	Bragança	Bragança	Castro de Avelãs		Estela 2 de Castro de Avelãs	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2143428	108608	17511	Estela		Romano;	-6.8060670025937124	41.796567931916904	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108609	PT	Norte de Portugal	Bragança	Bragança	Castro de Avelãs		Estela 3 de Castro de Avelãs	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2143523	108609	17513	Estela		Romano;	-6.8060670025937124	41.796567931916904	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108610	PT	Norte de Portugal	Bragança	Bragança	Castro de Avelãs		Estela 4 de Castro de Avelãs	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2143560	108610	17514	Estela		Romano;	-6.8060670025937124	41.796567931916904	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108646	PT	Norte de Portugal	Bragança	Bragança	Castro de Avelãs		Estela 5 de Castro de Avelãs	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2143595	108646	17519	Estela		Romano;	-6.805891026716784	41.79926679529511	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108637	PT	Norte de Portugal	Bragança	Bragança	Castro de Avelãs		Estela 6 de Castro de Avelãs	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2143638	108637	17521	Estela		Romano;	-6.8045752977511	41.79889147267567	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108611	PT	Norte de Portugal	Bragança	Bragança	Castro de Avelãs		Estela 7 de Castro de Avelãs	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2143656	108611	17522	Estela		Romano;	-6.8060670025937124	41.796567931916904	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108612	PT	Norte de Portugal	Bragança	Bragança	Castro de Avelãs		Estela 8 de Castro de Avelãs	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2143703	108612	17523	Estela		Romano;	-6.8060670025937124	41.796567931916904	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108638	PT	Norte de Portugal	Bragança	Bragança	Castro de Avelãs		Estela 9 de Castro de Avelãs	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2143725	108638	17524	Estela		Romano;	-6.8045752977511	41.79889147267567	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108600	PT	Norte de Portugal	Bragança	Bragança	Gostei		Fragas do Castro	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2138978	108600	17438	Povoado Fortificado		Idade do Ferro;	-6.84493131877999	41.79637992370185	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108651	PT	Norte de Portugal	Bragança	Bragança	São Julião de Palácios e Deilão		Fragas do Castro	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2146352	108651	17591	Povoado Fortificado		Idade do Ferro;	-6.544536506915878	41.80045240080339	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108640	PT	Norte de Portugal	Bragança	Bragança	Castro de Avelãs		Inscrição de Castro de Avelãs	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2143975	108640	17531	Inscrição		Romano;	-6.8045752977511	41.79889147267567	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108933	PT	Norte de Portugal	Bragança	Bragança	Gondesende		Lombeiro do Castro	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2138717	108933	17431	Indeterminado		Indeterminado;	-6.855973261848532	41.846199565787344	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108606	PT	Norte de Portugal	Bragança	Bragança	Castro de Avelãs		Miliário 1 de Castro de Avelãs	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2140434	108606	17471	Marco Miliário		Romano;	-6.8060670025937124	41.796567931916904	catalogue_point_wgs84	medium_official_name_or_type	coastal_promontory_hint	coastal_or_promontory_proxy	coastal_promontory_hint;valley_or_river_edge_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108607	PT	Norte de Portugal	Bragança	Bragança	Castro de Avelãs		Miliário 2 de Castro de Avelãs	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2140482	108607	17472	Marco Miliário		Romano;	-6.8060670025937124	41.796567931916904	catalogue_point_wgs84	medium_official_name_or_type	coastal_promontory_hint	coastal_or_promontory_proxy	coastal_promontory_hint;valley_or_river_edge_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108634	PT	Norte de Portugal	Bragança	Bragança	Castro de Avelãs		Mosteiro de Castro de Avelãs	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2140033	108634	17459	Mosteiro		Idade Média;	-6.804336582949994	41.79879868294752	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-109855	PT	Norte de Portugal	Bragança	Bragança	Castrelos e Carrazedo		Picoto/Castro de Carrazedo	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2133831	109855	17317	Povoado Fortificado		Idade do Ferro;	-6.918674628285275	41.7776462142846	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint;earthwork_or_wall_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108602	PT	Norte de Portugal	Bragança	Bragança	Castro de Avelãs		Torre Velha de Castro de Avelãs	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=48190	108602	1307	Povoado Fortificado		Romano;Idade do Ferro;Idade Média;	-6.8060670025937124	41.796567931916904	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108425	PT	Norte de Portugal	Bragança	Bragança	Carragosa		Torre do Castro	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=58763	108425	5037	Povoado Fortificado		Idade do Ferro;	-6.802577253471116	41.92445867815152	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-106059	PT	Norte de Portugal	Bragança	Carrazeda de Ansiães	Castanheiro e Ribalonga		Castro da Rapa	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2111697	106059	16985	Povoado Fortificado		Idade do Bronze;	-7.392643721507893	41.198401606753	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-107361	PT	Norte de Portugal	Bragança	Miranda do Douro	Duas Igrejas		Casa do Quinteiro/Castro de Cércio	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=56325	107361	2195	Povoado Fortificado		Idade do Ferro;	-6.302826852406688	41.45617428101935	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-107480	PT	Norte de Portugal	Bragança	Miranda do Douro	Miranda do Douro		Castro de Aldeia Nova/ São João das Arribas	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=55889	107480	224	Povoado Fortificado		Romano;Idade do Ferro;	-6.223557703266154	41.53961415041236	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108169	PT	Norte de Portugal	Bragança	Miranda do Douro	Miranda do Douro		Castro de Vale de Águia ou Castrilhouço	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=56334	108169	2181	Povoado Fortificado		Idade do Ferro;	-6.259352209090383	41.51589458141283	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	valley_or_river_edge_proxy	earthwork_or_wall_hint;valley_or_river_edge_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-106817	PT	Norte de Portugal	Bragança	Miranda do Douro	Sendim e Atenor		Castroluço	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=58098	106817	2129	Vestígios Diversos		Romano;	-6.481291854444447	41.4178287011453	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
